,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
5536,60266,Male,Loyal Customer,44,Personal Travel,Eco Plus,1607,3,4,3,3,3,3,5,3,3,3,4,5,4,3,38,33,neutral or dissatisfied
5537,30360,Male,Loyal Customer,43,Business travel,Business,2055,1,1,1,1,4,1,1,4,4,4,4,5,4,3,0,0,satisfied
5538,12520,Female,Loyal Customer,44,Business travel,Eco,871,4,4,4,4,5,3,5,4,4,4,4,1,4,2,0,0,satisfied
5539,105785,Male,Loyal Customer,68,Personal Travel,Eco,919,2,3,2,4,3,2,3,3,4,5,4,3,4,3,0,0,neutral or dissatisfied
5540,74473,Female,Loyal Customer,48,Business travel,Business,1464,2,2,2,2,4,5,5,4,4,4,4,3,4,5,64,62,satisfied
5541,69230,Female,Loyal Customer,46,Business travel,Business,3601,2,2,2,2,3,5,5,2,2,2,2,3,2,4,94,69,satisfied
5542,83631,Male,Loyal Customer,26,Personal Travel,Eco,409,1,3,1,4,4,1,4,4,2,4,4,4,3,4,0,0,neutral or dissatisfied
5543,30274,Male,Loyal Customer,52,Business travel,Eco,1024,3,3,3,3,4,3,4,4,4,5,3,1,1,4,0,0,satisfied
5544,24969,Female,disloyal Customer,29,Business travel,Business,692,3,3,3,3,2,3,3,2,2,2,3,2,4,2,0,5,neutral or dissatisfied
5545,85730,Male,Loyal Customer,26,Business travel,Business,666,5,5,1,5,4,4,4,4,3,2,4,5,4,4,0,0,satisfied
5546,83076,Female,disloyal Customer,38,Business travel,Eco,1127,1,1,1,4,4,1,2,4,2,2,4,3,3,4,0,5,neutral or dissatisfied
5547,82488,Female,disloyal Customer,35,Business travel,Business,488,3,3,3,4,2,3,2,2,5,2,5,4,5,2,0,0,neutral or dissatisfied
5548,101922,Male,Loyal Customer,45,Business travel,Eco Plus,2173,3,1,1,1,3,3,3,3,4,1,1,4,3,3,58,35,neutral or dissatisfied
5549,64640,Female,Loyal Customer,54,Business travel,Business,469,1,1,1,1,5,5,4,5,5,5,5,5,5,3,0,0,satisfied
5550,22415,Male,disloyal Customer,26,Business travel,Eco,145,3,0,3,2,5,3,5,5,4,1,1,1,4,5,0,0,neutral or dissatisfied
5551,87423,Female,Loyal Customer,24,Personal Travel,Eco,425,2,0,2,2,1,2,1,1,4,5,5,4,4,1,0,0,neutral or dissatisfied
5552,36471,Female,Loyal Customer,33,Personal Travel,Eco,901,2,3,2,2,4,2,4,4,2,2,3,3,3,4,0,21,neutral or dissatisfied
5553,73927,Male,Loyal Customer,29,Business travel,Business,2342,1,5,5,5,1,1,1,1,2,1,3,2,3,1,1,0,neutral or dissatisfied
5554,95458,Female,Loyal Customer,52,Business travel,Business,3833,1,1,1,1,3,4,5,5,5,5,4,3,5,3,0,0,satisfied
5555,95499,Female,Loyal Customer,33,Business travel,Business,528,1,1,1,1,5,5,5,4,4,4,4,3,4,5,0,0,satisfied
5556,87255,Male,Loyal Customer,47,Business travel,Business,3234,5,5,5,5,3,4,5,4,4,4,4,5,4,4,13,3,satisfied
5557,71361,Male,Loyal Customer,38,Business travel,Business,2554,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0,satisfied
5558,88413,Female,Loyal Customer,32,Business travel,Eco,442,2,3,1,3,2,2,2,2,1,5,1,3,1,2,0,0,neutral or dissatisfied
5559,25685,Female,Loyal Customer,44,Business travel,Business,2409,2,2,2,2,2,4,5,4,4,4,4,3,4,3,8,5,satisfied
5560,62180,Female,disloyal Customer,49,Business travel,Business,2565,4,4,4,3,1,4,1,1,5,3,3,3,5,1,1,0,satisfied
5561,50428,Female,Loyal Customer,18,Business travel,Business,158,4,3,3,3,2,2,4,2,2,3,3,3,4,2,58,53,neutral or dissatisfied
5562,68822,Female,Loyal Customer,38,Personal Travel,Eco Plus,926,1,3,1,4,5,1,5,5,3,4,3,2,3,5,0,0,neutral or dissatisfied
5563,40302,Female,Loyal Customer,54,Personal Travel,Eco,387,2,3,2,3,1,2,4,2,2,2,2,3,2,5,0,6,neutral or dissatisfied
5564,121106,Male,Loyal Customer,58,Business travel,Business,2521,3,3,3,3,5,5,5,5,2,4,5,5,3,5,4,14,satisfied
5565,104583,Male,disloyal Customer,18,Business travel,Eco,369,0,0,0,2,2,0,2,2,5,2,5,4,5,2,0,3,satisfied
5566,109560,Male,Loyal Customer,49,Personal Travel,Eco,920,1,2,1,3,5,1,5,5,2,4,3,2,3,5,18,0,neutral or dissatisfied
5567,29224,Male,Loyal Customer,37,Business travel,Business,2857,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,11,satisfied
5568,2273,Female,Loyal Customer,54,Business travel,Business,3630,1,1,1,1,3,5,4,5,5,5,5,4,5,5,18,14,satisfied
5569,20259,Female,Loyal Customer,18,Business travel,Business,1843,4,2,5,5,4,4,4,4,1,2,4,3,4,4,0,0,neutral or dissatisfied
5570,112051,Male,Loyal Customer,56,Business travel,Business,2255,4,1,4,4,2,4,4,3,3,3,3,4,3,4,0,0,satisfied
5571,14140,Male,Loyal Customer,23,Personal Travel,Eco,594,3,3,3,3,1,3,1,1,2,1,4,5,2,1,28,33,neutral or dissatisfied
5572,82272,Male,Loyal Customer,57,Business travel,Business,1481,3,1,1,1,3,4,4,3,3,2,3,4,3,1,0,0,neutral or dissatisfied
5573,92186,Female,Loyal Customer,59,Business travel,Business,1956,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,2,satisfied
5574,51176,Female,Loyal Customer,53,Personal Travel,Eco,250,4,5,4,3,5,5,4,3,3,4,3,3,3,4,68,61,neutral or dissatisfied
5575,3906,Male,Loyal Customer,10,Personal Travel,Eco,213,2,0,0,2,2,0,2,2,5,4,5,3,5,2,0,0,neutral or dissatisfied
5576,76562,Male,Loyal Customer,52,Business travel,Business,3358,2,1,1,1,2,3,4,2,2,2,2,1,2,3,0,9,neutral or dissatisfied
5577,78964,Female,Loyal Customer,46,Business travel,Business,1983,2,2,2,2,4,5,5,4,3,4,4,5,5,5,176,166,satisfied
5578,100306,Female,Loyal Customer,26,Business travel,Business,1587,2,2,2,2,4,4,4,4,4,2,4,4,4,4,39,17,satisfied
5579,106734,Female,Loyal Customer,41,Business travel,Business,1939,3,3,3,3,5,4,5,4,4,4,4,5,4,4,71,78,satisfied
5580,100288,Male,Loyal Customer,40,Business travel,Business,1073,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,0,satisfied
5581,96780,Female,Loyal Customer,41,Business travel,Business,849,5,5,5,5,4,4,4,2,2,3,2,4,2,4,0,0,satisfied
5582,75113,Male,disloyal Customer,35,Business travel,Business,1723,1,1,1,2,4,1,4,4,3,4,4,3,5,4,62,90,neutral or dissatisfied
5583,7086,Male,Loyal Customer,48,Business travel,Business,3901,2,1,1,1,2,4,3,2,2,2,2,3,2,3,2,23,neutral or dissatisfied
5584,96240,Female,Loyal Customer,38,Business travel,Eco,386,2,3,3,3,2,2,2,2,4,3,1,2,4,2,0,0,satisfied
5585,66084,Male,Loyal Customer,15,Personal Travel,Eco,1055,3,5,3,5,2,3,2,2,4,3,4,3,5,2,4,0,neutral or dissatisfied
5586,95178,Female,Loyal Customer,33,Personal Travel,Eco,189,1,3,1,4,2,1,2,2,4,5,1,3,1,2,15,33,neutral or dissatisfied
5587,3410,Male,Loyal Customer,11,Personal Travel,Eco,213,1,0,1,3,2,1,2,2,4,4,5,5,5,2,0,37,neutral or dissatisfied
5588,32562,Male,disloyal Customer,26,Business travel,Eco,102,2,3,2,3,5,2,5,5,4,1,1,1,2,5,0,0,neutral or dissatisfied
5589,97104,Male,disloyal Customer,15,Business travel,Business,1357,5,0,5,4,3,5,3,3,3,3,5,4,5,3,0,2,satisfied
5590,7221,Female,Loyal Customer,62,Business travel,Business,3574,1,4,4,4,1,4,3,3,3,3,1,1,3,1,24,15,neutral or dissatisfied
5591,126474,Female,Loyal Customer,27,Business travel,Eco,1849,1,1,1,1,1,1,1,1,2,2,2,4,3,1,0,9,neutral or dissatisfied
5592,112577,Female,Loyal Customer,26,Business travel,Business,2934,3,3,3,3,4,4,4,4,5,5,5,3,5,4,0,0,satisfied
5593,94473,Male,disloyal Customer,40,Business travel,Business,677,4,4,4,3,2,4,2,2,4,5,5,3,5,2,0,0,neutral or dissatisfied
5594,57408,Female,disloyal Customer,70,Business travel,Business,455,2,2,2,1,2,2,4,2,4,3,4,3,4,2,0,0,neutral or dissatisfied
5595,16853,Male,Loyal Customer,33,Business travel,Eco,746,5,2,2,2,5,5,5,5,5,2,4,4,3,5,44,35,satisfied
5596,8180,Female,Loyal Customer,56,Business travel,Eco,125,3,5,4,4,2,4,3,3,3,3,3,1,3,2,0,0,neutral or dissatisfied
5597,76040,Male,disloyal Customer,21,Business travel,Eco,669,4,0,4,2,4,4,4,4,4,3,4,3,4,4,0,0,satisfied
5598,37181,Female,Loyal Customer,9,Personal Travel,Eco,1046,3,5,3,3,1,3,5,1,4,4,3,1,2,1,0,0,neutral or dissatisfied
5599,93528,Female,Loyal Customer,27,Business travel,Business,1218,5,5,5,5,4,4,4,4,3,2,5,4,5,4,3,0,satisfied
5600,53867,Male,Loyal Customer,22,Business travel,Business,2055,1,1,1,1,4,4,1,4,4,3,3,4,3,4,0,0,neutral or dissatisfied
5601,49975,Female,Loyal Customer,37,Business travel,Business,2079,5,5,5,5,5,3,5,5,5,5,5,1,5,2,0,0,satisfied
5602,64775,Female,Loyal Customer,35,Business travel,Business,1807,2,5,4,4,2,4,3,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
5603,120426,Male,Loyal Customer,39,Business travel,Business,449,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0,satisfied
5604,78625,Female,Loyal Customer,39,Business travel,Business,1426,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,0,satisfied
5605,72452,Male,Loyal Customer,60,Business travel,Business,1121,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,0,satisfied
5606,18371,Male,Loyal Customer,39,Personal Travel,Eco,169,2,4,2,3,4,2,4,4,3,2,4,4,5,4,0,3,neutral or dissatisfied
5607,96308,Male,Loyal Customer,49,Business travel,Business,490,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0,satisfied
5608,76470,Male,disloyal Customer,28,Business travel,Business,534,0,0,0,5,4,0,4,4,4,2,5,5,4,4,0,19,satisfied
5609,128859,Male,Loyal Customer,24,Business travel,Business,2475,5,5,5,5,4,4,4,4,4,4,5,3,4,4,11,0,satisfied
5610,26961,Female,Loyal Customer,58,Personal Travel,Business,867,3,3,3,1,3,2,3,5,5,3,4,1,5,3,0,0,neutral or dissatisfied
5611,107688,Male,Loyal Customer,37,Business travel,Business,405,1,1,2,1,4,3,3,1,1,2,1,1,1,4,50,49,neutral or dissatisfied
5612,103129,Female,disloyal Customer,20,Business travel,Eco,687,2,2,2,1,1,2,1,1,3,5,4,3,4,1,8,0,neutral or dissatisfied
5613,38452,Female,Loyal Customer,46,Business travel,Eco,1226,2,5,5,5,3,5,4,2,2,2,2,4,2,3,14,23,satisfied
5614,37956,Male,Loyal Customer,56,Business travel,Business,1211,2,2,2,2,5,4,4,2,2,2,2,4,2,5,0,4,satisfied
5615,81649,Male,Loyal Customer,29,Business travel,Business,2510,4,4,4,4,4,4,4,4,3,2,5,3,5,4,2,0,satisfied
5616,42169,Female,Loyal Customer,34,Business travel,Business,748,5,5,3,5,3,1,2,5,5,5,5,4,5,2,9,0,satisfied
5617,86759,Male,Loyal Customer,38,Personal Travel,Eco,821,1,5,1,3,3,1,3,3,3,3,4,5,5,3,0,0,neutral or dissatisfied
5618,90483,Male,Loyal Customer,44,Business travel,Business,581,4,4,2,4,3,4,5,3,3,3,3,4,3,4,2,0,satisfied
5619,13387,Male,disloyal Customer,27,Business travel,Eco,505,0,0,0,4,1,0,1,1,5,5,2,3,2,1,0,0,satisfied
5620,66817,Male,Loyal Customer,40,Business travel,Business,2269,5,5,5,5,2,4,5,5,5,5,5,3,5,3,122,108,satisfied
5621,13026,Female,Loyal Customer,12,Personal Travel,Eco,374,2,4,2,4,1,2,1,1,4,3,5,4,4,1,48,43,neutral or dissatisfied
5622,53123,Female,Loyal Customer,14,Personal Travel,Eco,2065,3,4,3,4,3,4,4,3,5,4,5,4,3,4,0,37,neutral or dissatisfied
5623,5062,Male,disloyal Customer,22,Business travel,Eco,303,2,4,2,3,1,2,1,1,3,5,4,4,5,1,0,25,neutral or dissatisfied
5624,9190,Female,Loyal Customer,51,Personal Travel,Eco,363,1,4,1,2,4,4,4,4,4,1,4,5,4,5,0,0,neutral or dissatisfied
5625,96768,Female,disloyal Customer,16,Business travel,Business,972,0,0,0,3,4,0,4,4,4,5,4,3,4,4,0,0,satisfied
5626,7174,Male,Loyal Customer,61,Business travel,Eco,116,1,3,3,3,1,1,1,3,3,3,3,1,2,1,100,154,neutral or dissatisfied
5627,128466,Female,Loyal Customer,15,Personal Travel,Eco,370,2,2,2,4,2,2,2,2,2,5,4,3,4,2,1,0,neutral or dissatisfied
5628,29107,Male,Loyal Customer,37,Personal Travel,Eco,987,3,5,3,5,3,3,3,3,4,3,5,3,5,3,0,0,neutral or dissatisfied
5629,80501,Female,Loyal Customer,47,Business travel,Business,1749,2,2,2,2,4,4,4,5,5,5,5,5,5,5,0,1,satisfied
5630,27636,Female,Loyal Customer,11,Business travel,Eco Plus,956,1,4,4,4,1,1,3,1,1,4,3,4,3,1,0,0,neutral or dissatisfied
5631,62399,Male,Loyal Customer,51,Personal Travel,Eco,2704,2,4,1,5,4,1,4,4,3,4,5,5,4,4,0,0,neutral or dissatisfied
5632,99581,Male,Loyal Customer,32,Business travel,Eco,930,2,5,3,5,2,2,2,2,3,1,3,1,4,2,54,70,neutral or dissatisfied
5633,21460,Male,Loyal Customer,44,Business travel,Business,1922,1,3,3,3,4,2,2,1,1,1,1,3,1,3,27,18,neutral or dissatisfied
5634,116989,Male,disloyal Customer,25,Business travel,Business,621,3,5,2,3,4,2,4,4,4,4,5,3,4,4,0,0,neutral or dissatisfied
5635,13214,Female,Loyal Customer,53,Business travel,Eco,468,4,5,5,5,4,4,4,3,2,5,1,4,1,4,134,120,satisfied
5636,126538,Male,Loyal Customer,55,Business travel,Business,644,2,2,3,2,3,5,5,4,4,4,4,4,4,4,0,0,satisfied
5637,1462,Male,Loyal Customer,49,Business travel,Eco,372,4,1,1,1,4,4,4,4,4,5,4,3,3,4,0,0,neutral or dissatisfied
5638,5766,Male,Loyal Customer,51,Personal Travel,Eco,642,1,5,1,1,2,1,2,2,4,4,5,4,4,2,0,0,neutral or dissatisfied
5639,106154,Male,Loyal Customer,37,Business travel,Business,3990,3,5,5,5,3,4,3,3,3,2,3,1,3,2,44,40,neutral or dissatisfied
5640,97416,Male,disloyal Customer,52,Business travel,Business,587,5,5,5,1,3,5,3,3,3,5,4,5,4,3,0,0,satisfied
5641,126554,Male,Loyal Customer,18,Personal Travel,Eco,644,2,5,2,1,3,2,3,3,4,5,4,4,5,3,24,33,neutral or dissatisfied
5642,36825,Female,disloyal Customer,58,Business travel,Eco,369,3,0,3,2,4,3,2,4,3,1,4,2,5,4,0,0,neutral or dissatisfied
5643,49099,Female,Loyal Customer,43,Business travel,Eco,190,5,2,2,2,3,1,2,5,5,5,5,4,5,4,38,63,satisfied
5644,82403,Female,Loyal Customer,63,Personal Travel,Eco,500,3,4,3,3,4,5,4,1,1,3,1,3,1,5,0,0,neutral or dissatisfied
5645,93475,Female,Loyal Customer,31,Business travel,Business,1595,2,2,4,2,4,5,4,4,3,2,4,5,5,4,0,0,satisfied
5646,110185,Female,Loyal Customer,27,Personal Travel,Eco,882,3,3,2,3,3,2,4,3,2,1,4,1,3,3,0,0,neutral or dissatisfied
5647,89900,Male,Loyal Customer,38,Business travel,Eco,1306,3,1,2,1,3,3,3,3,4,2,2,1,2,3,0,32,neutral or dissatisfied
5648,82309,Female,disloyal Customer,22,Business travel,Eco,986,3,3,3,3,4,3,4,4,3,4,4,4,5,4,0,0,neutral or dissatisfied
5649,127244,Male,Loyal Customer,53,Business travel,Business,1107,2,2,2,2,5,5,5,5,5,5,5,3,5,4,12,34,satisfied
5650,13525,Female,Loyal Customer,36,Business travel,Business,3770,3,3,3,3,2,4,1,5,5,5,5,2,5,2,0,0,satisfied
5651,93975,Male,Loyal Customer,62,Business travel,Business,1218,3,3,3,3,4,5,5,5,5,5,5,4,5,4,47,34,satisfied
5652,53453,Female,Loyal Customer,31,Business travel,Eco,2288,4,3,3,3,4,4,4,2,3,3,2,4,1,4,326,310,satisfied
5653,28891,Male,Loyal Customer,50,Business travel,Eco,937,4,3,3,3,5,4,5,5,5,2,2,4,2,5,0,0,satisfied
5654,23249,Male,disloyal Customer,29,Business travel,Eco,783,1,1,1,4,1,2,2,2,5,5,3,2,3,2,186,200,neutral or dissatisfied
5655,65051,Female,Loyal Customer,60,Personal Travel,Eco,190,2,5,0,1,3,5,4,3,3,0,3,3,3,4,0,0,neutral or dissatisfied
5656,56594,Female,Loyal Customer,51,Business travel,Business,1065,1,1,1,1,3,4,4,5,5,5,5,3,5,4,16,17,satisfied
5657,101424,Male,Loyal Customer,27,Business travel,Business,2359,5,5,5,5,4,4,4,4,5,2,4,4,5,4,23,11,satisfied
5658,92638,Female,Loyal Customer,61,Business travel,Business,1606,3,1,1,1,1,3,4,3,3,3,3,4,3,2,0,0,neutral or dissatisfied
5659,24158,Female,disloyal Customer,27,Business travel,Eco,134,2,0,2,2,1,2,1,1,3,1,4,5,4,1,0,0,neutral or dissatisfied
5660,55509,Female,Loyal Customer,56,Business travel,Business,991,3,3,3,3,2,5,4,2,2,2,2,3,2,4,0,0,satisfied
5661,126621,Male,Loyal Customer,63,Personal Travel,Business,602,3,5,3,1,5,5,4,4,4,3,4,4,4,5,0,0,neutral or dissatisfied
5662,79107,Female,Loyal Customer,47,Personal Travel,Eco,306,4,2,4,3,5,4,3,2,2,4,2,2,2,2,0,22,neutral or dissatisfied
5663,99300,Female,Loyal Customer,55,Business travel,Business,3599,5,5,5,5,3,4,5,4,4,5,4,4,4,5,0,0,satisfied
5664,55258,Male,Loyal Customer,44,Business travel,Business,1009,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0,0,satisfied
5665,112877,Male,Loyal Customer,59,Business travel,Business,1357,5,5,4,5,5,4,5,4,4,4,4,3,4,4,12,0,satisfied
5666,125929,Male,Loyal Customer,16,Personal Travel,Eco,861,2,5,3,2,5,3,4,5,4,3,4,3,4,5,46,33,neutral or dissatisfied
5667,62590,Male,disloyal Customer,23,Business travel,Business,226,5,0,5,3,2,5,2,2,2,1,4,1,5,2,2,4,satisfied
5668,40490,Female,Loyal Customer,14,Personal Travel,Eco,175,2,5,2,4,3,2,3,3,5,3,4,3,4,3,0,0,neutral or dissatisfied
5669,28152,Male,Loyal Customer,31,Business travel,Business,2808,2,3,3,3,2,2,2,2,2,4,3,2,2,2,0,1,neutral or dissatisfied
5670,67306,Male,disloyal Customer,22,Business travel,Eco,929,1,1,1,2,3,1,3,3,5,2,4,5,4,3,3,4,neutral or dissatisfied
5671,81891,Female,disloyal Customer,30,Business travel,Business,680,1,1,1,5,5,1,5,5,4,3,5,5,5,5,0,0,neutral or dissatisfied
5672,117765,Male,Loyal Customer,31,Business travel,Business,1670,2,1,3,1,2,2,2,2,2,3,2,4,3,2,40,77,neutral or dissatisfied
5673,103053,Male,Loyal Customer,22,Business travel,Eco,687,2,3,3,3,2,2,1,2,1,3,3,4,2,2,74,78,neutral or dissatisfied
5674,110863,Male,Loyal Customer,45,Business travel,Business,3730,3,3,3,3,5,4,4,4,4,4,4,4,4,4,2,0,satisfied
5675,25998,Male,Loyal Customer,12,Personal Travel,Eco,577,0,3,0,4,3,3,3,3,2,1,3,4,4,3,0,0,satisfied
5676,30876,Female,Loyal Customer,24,Personal Travel,Eco,1607,5,5,5,2,5,5,5,5,5,5,4,1,2,5,0,0,satisfied
5677,8069,Male,Loyal Customer,38,Business travel,Business,3611,4,4,4,4,3,4,5,5,5,5,5,4,5,4,23,26,satisfied
5678,3448,Female,Loyal Customer,37,Personal Travel,Eco,296,2,5,2,3,5,2,5,5,5,4,5,4,5,5,14,11,neutral or dissatisfied
5679,36210,Male,Loyal Customer,37,Business travel,Business,280,0,0,0,4,3,5,5,5,5,5,1,2,5,2,0,24,satisfied
5680,105739,Female,Loyal Customer,40,Business travel,Business,1841,3,2,2,2,2,3,3,3,3,3,3,3,3,3,7,0,neutral or dissatisfied
5681,71523,Male,disloyal Customer,25,Business travel,Eco,1120,2,2,2,4,5,2,5,5,3,2,5,3,5,5,0,0,neutral or dissatisfied
5682,33975,Male,disloyal Customer,22,Business travel,Eco,1034,3,3,3,5,1,3,1,1,1,4,4,5,1,1,4,0,neutral or dissatisfied
5683,123851,Male,disloyal Customer,27,Business travel,Eco,544,3,1,3,4,3,3,3,3,2,4,3,4,4,3,0,0,neutral or dissatisfied
5684,21742,Female,Loyal Customer,17,Business travel,Business,563,3,3,3,3,5,5,5,5,3,2,2,2,1,5,0,0,satisfied
5685,45079,Female,Loyal Customer,63,Personal Travel,Eco,588,3,4,3,5,3,4,5,5,5,3,5,4,5,3,32,20,neutral or dissatisfied
5686,33112,Female,Loyal Customer,29,Personal Travel,Eco,102,3,1,3,1,2,3,2,2,1,4,2,2,2,2,0,0,neutral or dissatisfied
5687,64774,Female,Loyal Customer,39,Business travel,Business,247,2,2,2,2,4,4,5,4,4,4,4,4,4,5,10,0,satisfied
5688,108848,Female,Loyal Customer,50,Business travel,Business,1947,3,3,3,3,5,4,5,4,4,4,4,4,4,4,0,4,satisfied
5689,49773,Male,Loyal Customer,38,Business travel,Eco,109,1,5,5,5,1,1,1,1,4,3,3,4,3,1,0,0,neutral or dissatisfied
5690,49569,Female,Loyal Customer,37,Business travel,Eco,337,5,5,5,5,5,5,5,5,2,1,5,4,2,5,0,0,satisfied
5691,118183,Male,disloyal Customer,9,Business travel,Business,1444,0,4,1,2,1,1,1,1,3,4,4,3,5,1,0,0,satisfied
5692,116192,Female,Loyal Customer,41,Personal Travel,Eco,296,4,3,4,1,3,4,3,3,3,3,1,1,2,3,0,0,satisfied
5693,7132,Male,Loyal Customer,32,Business travel,Business,135,1,3,3,3,1,1,1,1,2,1,4,2,4,1,0,0,neutral or dissatisfied
5694,17811,Female,Loyal Customer,44,Business travel,Eco,675,4,4,4,4,4,2,1,4,4,4,4,4,4,5,2,5,satisfied
5695,121164,Male,Loyal Customer,55,Business travel,Business,902,4,5,5,5,3,4,4,2,1,3,3,4,2,4,29,60,neutral or dissatisfied
5696,89311,Female,Loyal Customer,47,Business travel,Eco Plus,453,3,4,4,4,5,4,4,3,3,3,3,3,3,4,0,0,neutral or dissatisfied
5697,53301,Male,Loyal Customer,42,Business travel,Business,3521,4,1,1,1,1,2,2,4,4,4,4,2,4,2,3,5,neutral or dissatisfied
5698,99518,Female,Loyal Customer,49,Business travel,Business,2974,2,2,2,2,5,4,4,4,4,4,4,3,4,4,4,0,satisfied
5699,12967,Female,Loyal Customer,23,Personal Travel,Eco Plus,359,2,5,2,1,2,2,2,2,4,5,5,3,4,2,0,2,neutral or dissatisfied
5700,31359,Male,Loyal Customer,51,Business travel,Business,589,2,2,2,2,5,3,4,2,2,3,2,2,2,3,0,0,neutral or dissatisfied
5701,39817,Female,disloyal Customer,23,Business travel,Eco,272,1,0,1,3,3,1,3,3,2,3,1,4,5,3,0,0,neutral or dissatisfied
5702,90822,Male,Loyal Customer,31,Business travel,Business,594,5,5,4,5,5,5,5,5,3,4,5,3,4,5,0,2,satisfied
5703,102970,Female,Loyal Customer,40,Business travel,Business,3951,5,5,5,5,5,4,4,5,5,5,5,5,5,3,5,0,satisfied
5704,63792,Male,Loyal Customer,17,Personal Travel,Eco,1721,1,5,1,5,3,1,3,3,4,5,5,4,4,3,4,0,neutral or dissatisfied
5705,90068,Female,Loyal Customer,39,Business travel,Business,1933,5,5,2,5,4,4,4,4,4,4,4,5,4,5,0,0,satisfied
5706,41390,Male,disloyal Customer,36,Business travel,Eco,809,3,4,4,4,1,4,1,1,3,3,4,4,4,1,118,105,neutral or dissatisfied
5707,10608,Male,Loyal Customer,40,Business travel,Business,3643,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0,satisfied
5708,46867,Female,disloyal Customer,27,Business travel,Eco,909,5,5,5,3,1,5,1,1,3,5,3,4,1,1,0,0,satisfied
5709,94514,Female,Loyal Customer,52,Business travel,Business,248,2,2,2,2,5,4,5,4,4,4,4,5,4,4,0,0,satisfied
5710,39984,Male,Loyal Customer,17,Business travel,Eco Plus,1262,3,1,1,1,3,4,4,3,2,5,5,1,3,3,0,0,satisfied
5711,45901,Male,Loyal Customer,29,Business travel,Business,3139,2,2,2,2,5,5,5,5,2,2,2,1,5,5,40,26,satisfied
5712,113416,Male,Loyal Customer,58,Business travel,Business,3596,3,3,3,3,5,4,5,5,5,5,5,5,5,4,0,0,satisfied
5713,71207,Male,disloyal Customer,28,Business travel,Eco,733,2,2,2,2,2,2,1,2,3,3,3,2,3,2,82,84,neutral or dissatisfied
5714,63293,Male,Loyal Customer,54,Business travel,Business,2468,2,2,4,2,1,3,3,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
5715,58831,Female,Loyal Customer,46,Business travel,Business,2590,3,3,3,3,4,4,5,4,4,4,4,5,4,3,3,0,satisfied
5716,65529,Male,Loyal Customer,66,Personal Travel,Eco,1616,2,4,2,3,4,2,4,4,4,3,4,3,5,4,23,23,neutral or dissatisfied
5717,82266,Male,disloyal Customer,12,Business travel,Eco,1481,4,4,4,4,1,4,1,1,4,3,3,1,4,1,10,13,neutral or dissatisfied
5718,28232,Male,Loyal Customer,9,Business travel,Eco,1009,0,3,0,1,5,0,3,5,4,3,5,2,2,5,0,0,satisfied
5719,22199,Female,Loyal Customer,49,Personal Travel,Eco,606,5,1,5,3,2,4,3,2,2,5,2,3,2,2,0,0,satisfied
5720,107528,Male,Loyal Customer,9,Personal Travel,Eco Plus,838,3,4,3,3,1,3,1,1,3,4,4,4,5,1,33,23,neutral or dissatisfied
5721,3959,Female,Loyal Customer,58,Personal Travel,Eco,764,3,3,3,3,2,4,3,5,5,3,2,1,5,3,0,6,neutral or dissatisfied
5722,100173,Male,Loyal Customer,31,Personal Travel,Eco,468,3,4,3,1,3,3,2,3,5,3,5,5,5,3,9,9,neutral or dissatisfied
5723,126419,Male,Loyal Customer,57,Business travel,Business,2134,5,5,5,5,3,4,4,4,4,4,4,3,4,3,0,0,satisfied
5724,86796,Male,disloyal Customer,44,Business travel,Business,692,3,3,3,4,3,3,3,3,5,4,5,3,5,3,0,0,neutral or dissatisfied
5725,17488,Female,disloyal Customer,25,Business travel,Eco,352,1,3,1,3,3,1,3,3,5,3,3,2,2,3,0,0,neutral or dissatisfied
5726,102384,Female,disloyal Customer,27,Business travel,Eco,197,4,2,3,4,4,3,4,4,2,4,4,4,3,4,0,0,neutral or dissatisfied
5727,9483,Male,disloyal Customer,33,Business travel,Business,322,3,3,3,3,3,3,3,3,4,5,5,3,5,3,57,87,neutral or dissatisfied
5728,3213,Female,Loyal Customer,35,Business travel,Eco Plus,585,4,3,5,3,4,4,4,4,4,5,4,2,4,4,47,50,neutral or dissatisfied
5729,77710,Male,disloyal Customer,33,Business travel,Business,696,1,1,1,3,4,1,4,4,5,4,4,5,4,4,0,0,neutral or dissatisfied
5730,70368,Female,disloyal Customer,31,Business travel,Eco,1145,1,1,1,4,4,1,4,4,3,3,4,4,4,4,0,14,neutral or dissatisfied
